source,target
"Zhang,Di","Graetzel,Michael"
"Pershin,YuriyV.","Nori,Franco"
"Zhu,Honglian","Wang,Jun"
"Zhang,Lei","Wu,Zheng"
"Wang,Luo","Zhang,Wei"
"Wang,Hui-Ting","Zhang,Yi"
"Wang,Jun","Wang,Guoping"
"Wang,Zhiqin","Zhang,Wei"
"Mao,HaiYan","Zhang,Lei"
"Xu,Xiufeng","Wang,Jun"
"Wang,Jing","Feng,Yang"
"Hsieh,Chi-Hung","Graetzel,Michael"
"Li,Xin","Tsai,JordanC."
"Shi,Meinan","Liu,Wei"
"Jia,Tingting","Zhang,Lei"
"Zhang,Junpei","Chen,Wei"
"Liu,Tanghao","Zhang,Wei"
"Che,Wei","Liu,Wei"
"Wang,Jun","Janssen,Antoine"
"Li,Yan","Tani,Kenzaburo"
"Hellgren,LarsI.","Wang,Jun"
"Lin,Shunquan","Li,Wei"
"Hu,Lulu","Zhang,Lei"
"Ji,Ling","Li,Jun"
"Liu,Wei","Jin,Lili"
"Chen,Weineng","Wang,Jun"
"Li,Li","Shu,Rong"
"Li,Jun","Zhao,Kuaile"
"Han,Han","Li,Jing"
"Liu,Yang","Su,Yuehan"
"Liu,Yang","Xu,Haitao"
"Liu,Yang","Moreau,Jean-Francois"
"Wang,Jun","Gao,Jianchang"
"Huang,Yu","Wang,Wei"
"Wang,Wei","Chen,Xiang"
"Li,Jun","Yao,Jun"
"Wang,Xin","Huang,Liangmin"
"Jin,Lijun","Wang,Jun"
"Li,Li","Li,Chunyan"
"Nie,Fengqi","Wang,Wei"
"Li,Yan","Hu,Shengshou"
"Kou,Xiaochen","Liu,Wei"
"Wang,Baohong","Wang,Wei"
"Liu,Wei","Wacker,Daniel"
"Giavaras,G.","Nori,Franco"
"Yim,SunHee","Wang,Jun"
"Tims,Sebastian","Wang,Jun"
"Bai,Jianlin","Wang,Jun"
"Yang,Minghui","Li,Jun"
"Chen,Wei","Tang,Xiaoyan"
"Guan,Longfei","Zhang,Wei"
"Zhang,Jing","Zhao,Huijun"
"Wang,Jing","Yang,Guang"
"Li,Jun","Xiang,Zhiming"
"Wang,Cheng","Li,Jun"
"Chen,Wei","Zhang,Qiang"
"Qiu,Xiangbiao","Zhang,Yi"
"Zhang,Wei","Singer,HaroldA."
"Zhou,Mingze","Li,Jun"
"Pan,Peng-Lu","Wang,Jun"
"Wu,Dan","Chen,Wei"
"Qiu,Runxiang","Wang,Jun"
"Kulesza,PawelJ.","Graetzel,Michael"
"Goldman,Daniel","Wang,Jun"
"Chaturvedi,Neha","Graetzel,Michael"
"Guan,Xiangjiu","Wang,Xin"
"Li,Xin","Yu,Jiaguo"
"Li,Jing","Wang,Fengqin"
"Li,Jun","Shi,Zhiyang"
"Panda,SubhenduK.","Graetzel,Michael"
"Zhang,Jing","Sun,Liangdan"
"Zhang,Wei","Dai,Huitang"
"Wang,Jing","Zhang,Ti"
"Zhao,Hailong","Wang,Jun"
"Yao,Yamin","Li,Li"
"Zang,Wei","Zhang,Wei"
"Wang,Wei","Wang,Haiyan"
"Zhang,Lei","Zhang,Zeguo"
"Wang,Jun","Jia,Zhiqi"
"Quiroz,CesarOmarRamirez","Chen,Wei"
"Zhang,Jing","Huang,Xingxu"
"Li,Yan","Chen,Shi-Long"
"Wang,Wei","Vajta,Gabor"
"Yan,Xiaoping","Liu,Wei"
"Li,Yan","Xie,Rougang"
"Li,Jing","Qu,Yongquan"
"Li,Yang","Zhang,Lei"
"Li,Yan","Fang,Baizeng"
"Wang,Jun","Mao,Linyong"
"Li,Wei","Yu,Juan"
"Li,Wei","Jiang,Jun"
"Meier,SamuelR.","Zhang,Wei"
"Yao,Bin","Zhang,Jing"
"Zhang,Chunmei","Chen,Wei"
"Wang,Jun","Negoro,Satomi"
"Yang,Zhiwei","Zhang,Lei"
"He,Yan","Zhang,Lei"
"Yang,Zhibin","Li,Li"
"Li,Jing","Liu,WenJun"
"Li,Li","Wang,Jinpeng"
"Zhang,Wenwei","Wang,Jun"
"Li,Jing","Zhao,Fangqing"
"Li,Jing","Jiang,Gaoming"
"Nazeeruddin,MdK.","Graetzel,Michael"
"Lin,Zhongrong","Zhang,Wei"
"Li,Yan","Wang,Xiao-Yu"
"Chen,Wei","He,Xin-Jian"
"Jiang,Runze","Wang,Jun"
"He,Jianmei","Zhang,Lei"
"Wang,Jun","Jiang,Hongling"
"Li,Wei","Yuan,Pengfei"
"Wang,Jun","Gladyshev,VadimN."
"Li,Li","Zhu,Zhen-Cai"
"Shen,Yan","Chen,Wei"
"Deng,Congrui","Li,Jun"
"Ono,Keiji","Nori,Franco"
"Hu,Xinde","Wang,Xin"
"Tang,Yuan-Yuan","Zhang,Yi"
"Zhang,Wei","Liu,Ouida"
"deGroot,P.C.","Nori,Franco"
"Wang,Wei","Xin,Na"
"Yang,Xiaofeng","Wang,Jun"
"Wang,Yunfang","Zhang,Jing"
"Xu,Jixian","Li,Wei"
"Weng,Mingjiao","Zhang,Lei"
"Zhang,Jing","Peng,Huisheng"
"Chen,Han","Wang,Wei"
"Li,Jing","Pybus,OliverG."
"Li,Yan","Li,Guanghui"
"Wu,Jingwen","Zhang,Wei"
"Ma,Xiaojun","Wang,Xin"
"Xia,Weikun","Zhang,Jing"
"Wang,Wei","Li,Dandan"
"Zheng,Zhimin","Wang,Jing"
"Wang,Wei","Qiu,Shangde"
"Wang,Dongbo","Zeng,Guangming"
"Zhuang,Xueheng","Zhang,Jing"
"Wang,Wei","Yang,Wan-Li"
"Li,Jianguo","Zhang,Jing"
"Li,Jun","Xie,Daiqian"
"Qin,Geng","Wang,Xin"
"Zhang,Lei","Mao,Shi-Qing"
"Wang,Zhong","Chen,Wei"
"Zhang,Jing","Hao,Fei"
"Li,Yan","Ren,Bing"
"Huang,Shengxiong","Zhang,Lei"
"Yang,Haiping","Chen,Wei"
"Ulla,Vainio","Graetzel,Michael"
"Li,Jun","Gao,GeorgeF."
"Wang,Xin","Chi,Tianyi"
"Zhan,Renbin","Wang,Jun"
"Liu,Wei","Khan,Saba"
"Feng,Yue","Wang,Wei"
"Yue,Guoqiang","Zhang,Jing"
"Chang,Xiaoxia","Zhang,Lei"
"Wang,Jing","Wang,Yang"
"Zhang,Wei","Shi,Shuai"
"Liu,Yang","Kim,HyeonJeong"
"Guan,Chengguo","Wang,Wei"
"Wang,Wei","Zhang,Qian"
"Chen,Cheng","Zhang,Wei"
"Zhang,Wei","Hinoue,Toshinori"
"Zhang,Jing","Shao,Yiming"
"Li,Wei","Zhao,Jian"
"Hu,Jianming","Liu,Wei"
"Liu,Zhipeng","Wang,Jun"
"Liu,Wei","Xu,Guohua"
"Xiao,Yonghong","Wang,Jun"
"Li,Yan","Wu,Ying"
"Li,Jing","Yan,Dapeng"
"Varkonyi-Gasic,Erika","Wang,Jing"
"Wang,Xin","Wang,PengGeorge"
"Ning,Rui","Liu,Wei"
"Lv,Yuting","Zhang,Wei"
"Wang,Jun","Albiero,Alessandro"
"Ou,Yunwei","Wang,Jun"
"Qi,Haigang","Wang,Jun"
"Zhang,Yi","Guan,Jiancheng"
"Zhang,Te","Wang,Wei"
"Marholz,LauraJ.","Wang,Wei"
"Wong,LydiaH.","Graetzel,Michael"
"Qiu,Qiang","Wang,Jun"
"Wang,Xin","Wu,Weihua"
"Wang,Jun","Wang,Hongkuan"
"Machida,Masahiko","Nori,Franco"
"Li,Jing","Wang,Ji"
"Ding,Yan-Ni","Li,Li"
"Li,Wenjun","Zhang,Lei"
"Li,Li","Gebhardt,Christiane"
"Liu,Wei","Liu,Xiaokang"
"Shen,Wei","Wang,Jing"
"Zhang,Wei","Wang,Mei"
"Li,Xin","Wang,Xiaoyun"
"Wang,Xin","Gan,Deqing"
"Shi,Guo-Qing","Zhang,Wei"
"Liu,Yang","Bourdery,Laure"
"Li,Jing","Yang,Lei"
"Li,Yan","Lam,DieterK."
"Ma,Jian","Li,Wei"
"Li,Jun","Qu,Xiuhua"
"Li,Qiang","Wang,Wei"
"Zeng,Guangming","Li,Jian"
"Zakeeruddin,Shaik.M.","Graetzel,Michael"
"Li,Jun","Huang,Zuhu"
"Liu,Wei","Brittain,Alex"
"Arora,Neha","Graetzel,Michael"
"Li,Li","Zhu,Qihui"
"Wang,Ning","Zhang,Wei"
"Wang,Jun","Ma,Hong"
"Zhang,Wei","daCunhaTirapelli,DanielaPretti"
"Stefik,Morgan","Graetzel,Michael"
"Li,Jun","Vance,CarrollP."
"Li,Yan","Li,Zhi-Gang"
"Liu,Wei","Tong,Yigang"
"Zhang,Wenjiang","Li,Jun"
"Wang,Jun","Du,Yongchen"
"Wan,Wei","Liu,Wei"
"Li,Yan","Tan,Wenjie"
"Li,Tiefu","Chen,Wei"
"Cartwright,ElizabethJ.","Wang,Xin"
"Krebs,Peter","Liu,Yang"
"Li,Jun","Zhang,Yanlin"
"Zhang,Wei","Darling,Gail"
"Zhang,Yi","Wan,Wei"
"Zhang,Wei","Li,Yan-Ting"
"Peng,Cheng-Zhi","Li,Li"
"Kockum,AntonFrisk","Nori,Franco"
"Zhang,Yi","Xia,Wenjie"
"Zeng,Guangming","Wu,Haipeng"
"Du,Fang","Zhang,Lei"
"Pei,Dan","Zhang,Wei"
"Chen,Xiaoyong","Wang,Jun"
"Zhang,Wei","Generalov,Alexander"
"Theodoratou,Evropi","Wang,Wei"
"Chen,Jiayu","Zhang,Jing"
"Zhang,Yi","Wang,Gene-Jack"
"Wang,Wei","Shabman,ReedS."
"Ni,Ming","Li,Wei"
"Li,Jun","Lv,Tian-Tian"
"Zhang,Lei","Du,Pingwu"
"Yu,Bin","Wang,Jing"
"Zhang,Wei","Miller,Michael"
"Li,Yan","Wilson,JamesM."
"Zhang,Lei","Lu,Bao-Rong"
"Liu,Qi","Li,Jun"
"Wang,Jun","Kramer,Melissa"
"Labouchere,Philippe","Graetzel,Michael"
"Venables,DeanS.","Wang,Xin"
"Chen,Yutiao","Wang,Jing"
"Kumar,SangeetaAmit","Graetzel,Michael"
"Chen,Wei","Bao,Yi"
"Liu,Yang","Xiong,Zijun"
"Zhang,Wei","Lu,Yiling"
"Ye,Xianbei","Wang,Wei"
"Li,Junhua","Wang,Jun"
"Zhang,Yi","Olinger,Gene"
"Guarnera,Simone","Zhang,Wei"
"Liu,Yang","Yang,Huan-Ming"
"Chen,Wei","Gao,Cuixia"
"Srinivasan,Sankaranarayanan","Li,Wei"
"Guan,Chunyan","Li,Jun"
"Zhu,Xiaozhang","Graetzel,Michael"
"Zhang,Lei","Wu,Xiaojun"
"Li,Wei","Liu,Jiang"
"Li,Li","Wang,Yutao"
"Odeen,Anders","Wang,Jun"
"Brach,Thorsten","Wang,Jun"
"Cui,Qing-Yan","Liu,Wei"
"Zhang,Xiaohu","Zhang,Lei"
"Chen,Wei","Meng,Guangxun"
"Zhang,Wei","Appelbaum,ElizabethL."
"Gao,Zexia","Wang,Xin"
"Li,Jun","Shen,Kaijun"
"Yao,Ling","Li,Wei"
"Liu,Xi","Zhang,Lei"
"Wang,Min","Li,Wei"
"Li,Wei","Hu,Ji-Fan"
"Chen,Kaifu","Li,Wei"
"Yamaguchi,Shinpei","Zhang,Yi"
"Wang,Xin","Shao,Shuyan"
"Zhang,Wei","Getz,Gad"
"Liu,Yang","Shan,Kai"
"Chen,Jianzhong","Li,Jing"
"Li,Wei","Yang,Tao"
"Hu,Xuedong","Nori,Franco"
"Yan,Meng-Xiao","Wang,Jun"
"Liu,Daliang","Zhang,Wei"
"Qin,Xiaojun","Li,Yan"
"Li,Li","Yu,Yang"
"Li,Li","Zhang,Quanjun"
"Liu,Wei","Fu,Qingyan"
"Li,Xin","Qu,Yi"
"Li,Yan","Hemme,ChristopherL."
"Liu,Yang","Zhang,Juntao"
"Li,Yan","Wu,Liyou"
"Eum,JinHee","Zhang,Yi"
"Canlas,PatrickE.","Wang,Jing"
"Wang,Jing","Cen,Shan"
"Li,Jun","Hu,Zhibin"
"Li,Jing","Liu,Yang"
"Li,Jing","Liu,Yang"
"Xie,Xiaoli","Wang,Wei"
"Liu,Yang","Yang,Zhidong"
"Zhang,Wei","Jia,Liang-Liang"
"Marszalek,Magdalena","Graetzel,Michael"
"Shi,Jing","Liu,Wei"
"Li,Wei","Xia,Min"
"Wang,Jun","Rogers,Jane"
"Wang,Jun","Facella,Paolo"
"Zhu,Ting","Li,Wei"
"Zhang,Wei","Ji,Jun"
"Li,Wei","Bo,Xiao-Chen"
"Liu,Wei","Nicolaou,Anna"
"Zhang,Wei","Wang,Yanan"
"Cai,Chang","Zhang,Jing"
"Zhang,Yi","Denison,MarkR."
"Zhang,Wei","Lichtenberg,TaraM."
"Mao,Likai","Wang,Jun"
"Pokrzywinski,Jesse","Wang,Xin"
"Zhang,Lijuan","Zhang,Jing"
"Wang,Wei","Peiris,Malik"
"Graetzel,Michael","Sellinger,Alan"
"Liu,Yang","Rivoal,Jean"
"Li,Yan","Qiu,Qi"
"Li,Li","Shahjee,HaniefM."
"Liu,Yang","Bai,Fan"
"Li,Xin","Groess,Johannes"
"Wang,Jun","Sales,BrianC."
"Li,Xin","Cui,Ying"
"Waagbo,LinnJeanette","Wang,Jun"
"Lu,Wen-Hui","Li,Yan"
"Long,Mingzhu","Chen,Wei"
"Gu,Tiantian","Wang,Jing"
"Feng,Jiangwei","Zhang,Jing"
"Wang,Jun","Buels,RobertM."
"Xiao,Liang","Wang,Jun"
"Chen,Xinman","Li,Yan"
"Zhang,Lei","Urnov,FyodorD."
"Madsen,Lise","Wang,Jun"
"Zhang,Xu","Wang,Jing"
"Wang,Feng","Chen,Wei"
"Zhao,Jingjing","Chen,Wei"
"Liu,Wei","Li,Jingyun"
"Zhang,Lei","Shivak,DavidA."
"Wang,Jun","Lee,JeMin"
"Wang,Jun","Paterson,AndrewH."
"Li,Wei","Chen,Liqi"
"Wang,Junyi","Wang,Jun"
"Zhao,Xiang","Zhang,Wei"
"Fu,PingQing","Wang,Wei"
"Liu,Wei","Lu,Jian"
"Yang,Jing-Jing","Li,Jun"
"Zhang,Jing","Jiang,Yongjun"
"Zhang,Guojie","Wang,Jun"
"Cai,Qinghua","Liu,Yang"
"Zhang,Lei","Wang,Hui-Li"
"Li,Wei","Zhang,Feng"
"Liu,Yang","Zheng,Xiaoxin"
"Wang,Jun","Jui,Jonathan"
"Wang,Shan","Wang,Jun"
"Xie,Jun","Li,Xin"
"Zhang,Pei","Wang,Jun"
"Zhong,Cuiqing","Liu,Wei"
"Zhang,Wei","Huang,Chaobin"
"Zhang,LeiMing","Wang,Jun"
"Wang,Jun","Yeom,Seon-In"
"Lin,Chufa","Wang,Jun"
"Li,Xing","Li,Jing"
"Li,Fuqiang","Wang,Jun"
"Pulver,StefanR.","Wang,Jun"
"Zhang,Shijian","Zhang,Lei"
"Luo,Wei","Wang,Xin"
"Chen,Wei","Fejer,M.M."
"Zhang,Yi","Yu,Yong-Sheng"
"Ji,Wei","Li,Yan"
"Chen,Wei","Zheng,Kuicheng"
"Xu,Congqiao","Li,Jun"
"Furuyama,Seishiro","Wang,Wei"
"Zhang,Wei","Wijnhoven,Bas"
"Li,Yan","Tian,Xueying"
"Wang,Jun","Park,Minkyu"
"Li,Yan","Li,Shuai"
"Zhang,Jing","Liu,Peng"
"Tuskan,GeraldA.","Wang,Jun"
"Shang,Wei","Liu,Wei"
"Wang,Wei","Xue,Desheng"
"Li,Jun","He,Quanfu"
"Li,Li","Wang,Wei"
"Li,Li","Wang,Wei"
"Li,Jing","Lu,Shemin"
"Li,Wei","Xiao,Tengfei"
"Fan,Hang","Wang,Wei"
"Wang,Lu","Li,Wei"
"Zhou,Zhi-Yuan","Li,Yan"
"Comte,Pascal","Graetzel,Michael"
"Li,Li","Lu,Chao-Yang"
"Tu,Qichao","Li,Yan"
"Zhang,Yi","Tang,Zheng-Hao"
"Kultima,JensRoat","Wang,Jun"
"Zhang,Lei","Li,Li"
"Zhang,Lei","Li,Li"
"Zhang,Wei","Wu,Feng"
"Zhang,Jing","Yan,Fang"
"Liu,Wei","Hu,Yu"
"Li,Yan","Shannon,M.Frances"
"Huang,Xuehui","Zhang,Lei"
"Li,Li","Yang,Tao"
"Li,Yongxiang","Li,Wei"
"Bojsen-Moller,KirstineN.","Wang,Jun"
"Wang,Jun","Falcone,Giulia"
"Duan,Jialei","Wang,Xin"
"Li,Jing","Li,Zhe"
"Li,Wei","Liu,JunS."
"Liu,Yang","Wang,Chang"
"Wang,Jun","Bhutty,Sarita"
"Pantouvaki,Marianna","Zhang,Jing"
"Zhang,Jing","Han,Shiguo"
"Dias,Paula","Graetzel,Michael"
"Shentu,Guo-Liang","Chen,Wei"
"Cheng,Zhongzhou","Liu,Yang"
"Yue,Youfeng","Graetzel,Michael"
"Li,Hui","Graetzel,Michael"
"Chen,Guiqiu","Zeng,Guangming"
"Ho,Hoangdung","Li,Jun"
"Ye,Yu","Zhang,Yi"
"Ge,Xing-Yi","Zhang,Wei"
"Liu,Yang","Ding,Li"
"Zhao,Yue","Zhang,Jing"
"Li,Yan","Zhao,Yun"
"Zhang,Jing","Yang,Yu"
"Liu,Wei","An,Xiao-Ping"
"Yang,Li","Zhang,Yi"
"Bao,Mengying","Li,Jun"
"Han,Xuelian","Wang,Jun"
"Qiao,Zhenhua","Zhang,Lei"
"Wang,Xin","He,Li"
"Sun,Jin","Li,Jun"
"Zhong,Yongming","Li,Xin"
"Wang,Xin","Martinez,Jonathan"
"Jiang,Xuanting","Wang,Jun"
"Hu,Quanjun","Wang,Jun"
"Wang,Xin","Wang,Hui-Peng"
"Lin,Xiaoling","Liu,Yang"
"Zheng,Zhimin","Chen,Wei"
"Zhang,Junhua","Li,Jun"
"Humphry-Baker,Robin","Graetzel,Michael"
"Chen,Wei","Chen,Wanli"
"Liu,Yang","Dumortier,Helene"
"Wang,Jun","Schoof,Heiko"
"Luo,Wenjiao","Wang,Jun"
"Lu,Gui-Hua","Zhang,Lei"
"Syed,KhundSayeed","Wang,Jun"
"Wang,Aiqin","Li,Jun"
"Wang,Jun","Liang,Chunbo"
"Wang,Yueqiang","Li,Xin"
"Li,Zheng-Da","Li,Li"
"Ji,Fengzhen","Li,Yan"
"Franckevicius,Marius","Graetzel,Michael"
"Zhou,Lin","Zhang,Yi"
"Wang,Jun","Dixit,Rekha"
"Sun,Qi","Zhang,Wei"
"Li,Xin","Hijazi,IhabHamzi"
"Li,Wei","Lin,Nan"
"Wang,Xin","Pang,Zheng-Peng"
"Zhang,Jing","Ding,Hai-bo"
"Zhang,Wei","Lin,Yongbiao"
"Zhang,Wei","Long,Xiaochun"
"Wu,Zhifang","Li,Jing"
"Chen,Wei","Xie,Bin"
"Wang,Jun","Chattopadhyay,Debasis"
"Zhang,Wei","Bi,Yuhai"
"Li,Li","Ren,Xiao-Ming"
"Zhang,Wei","Wu,Hsin-Ta"
"Qi,Jianxun","Li,Yan"
"Xiang,Tong","Li,Li"
"Ren,Guopeng","Wang,Wei"
"Wang,Wei","Hu,Yunwen"
"Li,Li","Liu,Yawen"
"Li,Wei","Myneni,RangaB."
"Liu,Yang","Tamura,Koji"
"Wang,Xin","Li,Ping"
"Chen,Wei","Huang,Zhimiao"
"Li,Jun","Dehnhardt,Christoph"
"Liu,Yang","Schueth,Christoph"
"Lu,Yi","Zhang,Lei"
"Wu,Ying","Zhang,Wei"
"Zhang,Min","Zhang,Jing"
"Zhai,Yingying","Li,Wei"
"Chen,Luo-Kan","Li,Wei"
"Wang,Jun","Garcia,Roberto"
"Jiang,Haishui","Zhang,Lei"
"Wang,Wei","Huang,Yusi"
"Chan,KitYee","Wang,Wei"
"Zhang,Lei","Zhou,Xiao-Xin"
"Zhu,Yijia","Wang,Jing"
"Li,Gang","Wang,Jing"
"Liu,Wei","Zhang,Yong"
"Ma,Xingyu","Wang,Jun"
"Zhang,Wei","Li,Qun"
"Zhu,Liying","Wang,Jun"
"Li,Yan","Li,Yuwei"
"Li,Jing","Wang,Songling"
"Zhang,Wei","Zheng,Can-Jun"
"Wang,Wei","Zhang,Shu"
"Kakuyanagi,Kosuke","Nori,Franco"
"Cen,Jin","Wang,Xin"
"Xiu,Wenqiong","Wang,Wei"
"Li,Jing","Qin,E-De"
"Luo,Guanzheng","Li,Wei"
"Liu,Wei","Yang,Huanming"
"Chen,Wei","Chen,Hanping"
"Li,Leyu","Zhang,Lei"
"Chan,FrancisKaLeung","Wang,Jun"
"Zhang,Lei","Gui,Xi-en"
"Teng,Fei","Li,Wei"
"Li,Jun","Zhang,Yang"
"Zhang,Wei","Sun,Xiaoman"
"Li,Li","Wang,Dongye"
"Li,Li","Tian,Kai"
"Yu,Jiangping","Li,Li"
"Zhang,Fan","Li,Jun"
"Li,Yan","Molkentin,JefferyD."
"Zhang,Wei","Liu,Geoffrey"
"Li,Yan","Wang,Xin"
"Li,Yan","Wang,Xin"
"Zhang,Wei","Zheng,Xusheng"
"Zeng,Guangming","Song,Zhongxian"
"Si,Jia","Li,Yan"
"Zeng,Guangming","Shao,Binbin"
"Li,Jun","Tan,Hongzhuan"
"Zhao,Qiang","Zhang,Lei"
"Lu,Jiahai","Wang,Xin"
"Liu,Yang","Gatesy,John"
"Wang,Yongsi","Wang,Jun"
"Plogmaker,Stefan","Graetzel,Michael"
"Zhang,Yi","Mo,Sung-Kwan"
"Wang,Jing","Huang,Chuanhui"
"Zeng,Guangming","Lai,Xu"
"Li,Jing","Yang,Zhidong"
"Wang,Tao","Li,Yan"
"Zhang,Wei","Sutton,RebeccaJ."
"Zhang,Linlin","Wang,Jun"
"Li,Wei","Ou,Guangshuo"
"Li,Yan","Hu,Hongwei"
"Wang,Yan-Pu","Wang,Wei"
"Song,Chi","Wang,Jun"
"Wang,Xin","Cui,Jin"
"Schubert,Mikkel","Wang,Jun"
"Wang,Jun","Pan,Qingjie"
"Liu,Wei","Liu,Haiguang"
"Wang,Wei","Peng,Zhiyu"
"Wang,Jing","Wang,Shiping"
"Ussery,DavidW.","Wang,Jun"
"Li,Wei","Jin,Ge"
"Zhang,Lei","Wu,Yidong"
"Zhang,Jing","Zhang,Xinwen"
"Zhang,Wei","Armenia,Joshua"
"Li,Li","Wang,Jian"
"Zhang,Wei","Zhang,Hao"
"Qi,Qingbiao","Zhang,Jing"
"Zeng,Guangming","Hu,Tianjue"
"Yin,Liyuan","Chen,Wei"
"Li,Wei","Fang,Dong"
"Wang,Xin","Acharya,BiswaR."
"Zhang,Wei","Cui,Zhen-Ling"
"Wang,Haiwei","Li,Jing"
"Wang,Jun","Yang,FuMo"
"Kavan,Ladislav","Graetzel,Michael"
"Zhang,Wei","Wang,Shibao"
"Zhang,Jing","Sun,Liming"
"Qian,Lichun","Zhang,Wei"
"Meng,Jie","Wang,Wei"
"Li,Li","Zhang,Guofan"
"Wang,Wei","Zhang,Wanju"
"Guarner,Francisco","Wang,Jun"
"Li,Jun","Liu,Wenjun"
"Zhang,Jing","Tang,Zhiyong"
"Yue,Zhen","Wang,Jun"
"Qian,Yuanyuan","Li,Wei"
"Wang,Jingjing","Wang,Jun"
"Yang,Lu","Li,Wei"
"Liu,Yang","Raffray,Loic"
"Zhang,Wen","Zhang,Yi"
"Zhang,Han-Yue","Zhang,Yi"
"Nevo,Eviatar","Wang,Jun"
"Chen,Guang-Yin","Nori,Franco"
"Liu,Yang","Coffman,RobertL."
"Liu,Yang","Cai,Yue"
"Chen,Wei","Zhen,Gang"
"Li,Xin","Hao,Jie"
"White,ThomasA.","Liu,Wei"
"Hickey,StephenG.","Graetzel,Michael"
"Li,QianYu","Li,Li"
"Hou,Yong","Wang,Jun"
"Chen,Wei","Dong,Di"
"Li,Jun","Wang,Jun-Feng"
"Tang,Zibo","Zhang,Lei"
"Zhu,Bisong","Wang,Jun"
"Li,Jing","Xu,Kai"
"Wang,Wei","Qu,Tao"
"Du,Guanhua","Wang,Xin"
"Zhang,Lei","Chen,Hong"
"Chen,Wei","Chen,Shen-Ming"
"Li,Li","Wu,Xian-Hui"
"Liu,Wei","Wang,Xueying"
"Zhang,Jing","Lai,WaiMing"
"Ma,Jing","Wang,Xin"
"Zeng,Guangming","Deng,Yaocheng"
"Li,Jing","Luo,Yi"
"Zhang,Wei","Park,YoungSoo"
"Qi,Bo","Nori,Franco"
"Zhang,Yi","Gao,Wenxiu"
"Li,Jing","Li,Tian-Da"
"Chen,Wei","Sun,Yuqiang"
"Wang,Wei","Ye,Fa-cheng"
"Wang,Xin","Krings,Michael"
"Li,Yan","Xue,Zhenyi"
"Wang,Wei","Halpin,RebeccaA."
"Li,Jing","An,Xiao-Ping"
"Zhao,Zhenxiang","Wang,Jun"
"Hunt,Lauren","Zhang,Wei"
"Liu,Yang","Zeng,Mu-Sheng"
"Wu,Zhitao","Wang,Xin"
"Yang,Yuanzhu","Li,Jing"
"Li,Wei","Wu,Bin"
"Xiao,Haixia","Li,Jing"
"Liang,Ying","Li,Wei"
"Li,Wei","Huang,Hui"
"Li,Xiaoping","Li,Xin"
"Zhang,Qun-Jie","Li,Wei"
"Yuan,Qianting","Wang,Xin"
"Zhang,Lei","Cui,Yiping"
"Zhang,Hua","Graetzel,Michael"
"Wang,Wei","Lee,ShunCheng"
"Deng,Jiaying","Li,Jun"
"Zhang,Yong-Lai","Zhang,Yi"
"Zhang,Wei","Bullman,Susan"
"Fang,Yongxiang","Li,Jing"
"Wang,Jun","Pandit,Awadhesh"
"Zeng,Liping","Wang,Jun"
"Li,Wei","Wang,Pengcheng"
"Ge,Tida","Wang,Wei"
"Liu,Yang","Zhang,Jianhua"
"Wang,Jing","Yin,Xuemei"
"Chen,YongQ.","Chen,Wei"
"Li,Hongyi","Wang,Jun"
"Liu,Yang","He,Zuping"
"Chen,Wei","Guo,Caiqin"
"Trckova-Barakova,Jana","Graetzel,Michael"
"Zhang,Lai-Chang","Zhang,Wei"
"Zhang,Wei","Chen,Xian-Feng"
"Li,Lunyi","Wang,Jing"
"Liu,Fang","Li,Wei"
"Zhang,Wei","Wang,Fei"
"Guo,Jing","Wang,Xin"
"Ding,Chenhui","Wang,Jing"
"Li,Yan","Zhang,Zhenning"
"Li,Xin","Sun,Lu"
"Li,Li","Huang,Yongsong"
"Li,Li","Yao,Ying"
"Wang,Jing","Wang,Yong"
"Graetzel,Michael","Pauporte,Thierry"
"Chen,Jue","Li,Jing"
"Hu,Ben","Zhang,Wei"
"Liu,Yang","Derryberry,Elizabeth"
"Liu,Wei","Sun,Chanjuan"
"Wang,Wei","Ni,Peixiang"
"Dong,Mingzhu","Li,Xin"
"Wang,Xiaoai","Wang,Jun"
"Whitaker,JohnW.","Wang,Wei"
"Han,Binyue","Wang,Jun"
"Wang,Wei","Guan,Wencai"
"Schmitt,Nathalie","Liu,Yang"
"Sakurai,Kumi","Liu,Yang"
"Zhang,Yi","Kong,Wing-Pui"
"Li,Yan","Xu,Qingbo"
"Guo,Fuling","Li,Jing"
"Chen,Wei","Xu,Bing"
"Li,Gang","Zhang,Jing"
"Liu,Wei","Ji,Yong"
"Tian,Chongguo","Li,Jun"
"Li,Yan","Da,Yurong"
"Li,Chun-Xiao","Wang,Wei"
"Jonsson,Mattias","Zhang,Wei"
"Li,Wei","Li,Cheng"
"Cai,Chenlei","Wang,Jun"
"Nie,Liuwang","Li,Jun"
"Jiang,Wei","Zhang,Yi"
"Fang,Dong-Ming","Wang,Jun"
"Zhang,Wei","Kou,Zeng-Qiang"
"Li,Jing","Zeng,Liming"
"Zhang,Lin-Lin","Li,Wei"
"Wang,Jun","Jenerette,G.Darrel"
"Zhou,Xiaojun","Li,Yan"
"Wang,Junting","Zhang,Jing"
"Borruel,Natalia","Wang,Jun"
"Wang,Jing","Ma,Wenying"
"Huang,Yinhua","Wang,Jun"
"Boernick,Hilmar","Liu,Yang"
"Zhong,Xiao","Wang,Jun"
